boyfriend	1.34	0.64
girlfriend	1.34	0.84
quiet	1.34	1.64
honey	1.35	0.43
tall	1.35	0.65
desire	1.35	1.40
style	1.35	0.57
right	1.35	1.53
reception	1.36	0.58
important	1.37	1.33
gifts	1.37	0.50
husband	1.37	1.24
sidebar	1.38	0.51
divorced	1.38	0.96
emma	1.38	0.61
thanks	1.38	0.74
proud	1.39	0.94
anna	1.40	0.60
cousin	1.40	0.86
best	1.40	1.44
partner	1.40	0.65
architecture	1.41	0.41
parties	1.41	0.71
sure	1.41	1.47
vacation	1.41	0.70
date	1.41	0.57
miss	1.42	0.53
stability	1.42	0.53
curve	1.42	0.47
rating	1.43	1.27
offers	1.43	1.11
married	1.43	0.98
true	1.44	0.94
weekend	1.44	0.76
lean	1.44	0.64
festival	1.45	0.72
fashion	1.45	0.48
warm	1.46	1.99
sister	1.47	1.06
sweet	1.47	1.39
trim	1.47	0.73
great	1.48	0.98
appreciate	1.48	0.51
neat	1.48	0.52
favorite	1.49	1.03
lily	1.50	0.61
funeral	1.50	0.74
well	1.50	1.48
sharing	1.50	0.29
sexy	1.51	0.54
formal	1.52	0.56
party	1.52	0.84
passion	1.53	1.33
blond	1.55	0.69
confident	1.55	0.50
sacrifice	1.55	1.28
bride	1.56	0.67
exact	1.57	1.24
parade	1.59	0.85
hope	1.59	1.05
fun	1.59	0.78
interesting	1.61	1.03
relationships	1.61	0.63
cute	1.62	0.87
stable	1.62	0.46
grateful	1.63	1.38
extraordinary	1.66	1.15
profile	1.67	0.57
honest	1.67	0.87
ceremony	1.69	0.71
anniversary	1.70	0.86
secret	1.70	1.00
smiling	1.70	1.12
helpful	1.71	1.08
fine	1.72	1.37
holiday	1.72	0.79
strong	1.73	0.92
balance	1.73	1.18
lifetime	1.73	0.39
accent	1.73	1.46
comfort	1.74	1.16
full	1.74	1.18
sing	1.75	1.29
trust	1.76	1.25
brilliant	1.76	0.62
blonde	1.76	0.62
glad	1.78	0.96
features	1.79	0.58
generous	1.79	0.52
embrace	1.80	1.10
slender	1.80	0.69
intimate	1.81	0.55
relaxed	1.85	1.36
relationship	1.89	1.09
enjoy	1.89	0.47
gift	1.89	0.41
surprisingly	1.89	1.23
peace	1.89	1.10
kiss	1.90	1.10
polite	1.91	1.29
gown	1.91	0.60
sunny	1.91	1.78
romance	1.92	1.11
match	1.94	1.17
friendly	1.94	1.22
mutual	1.96	1.24
easy	1.97	0.98
shared	2.00	0.88
ruby	2.01	1.17
gardens	2.02	1.30
lover	2.04	0.84
secure	2.05	0.91
ladies	2.06	0.93
striking	2.06	0.91
marry	2.06	1.05
safe	2.08	0.76
loving	2.08	1.01
darling	2.08	0.86
together	2.09	1.01
nice	2.09	1.05
handsome	2.12	0.88
friendship	2.14	1.08
flower	2.16	1.21
celebration	2.21	0.98
ideal	2.22	0.86
casual	2.22	1.20
comfortable	2.22	1.11
lady	2.24	0.84
enjoying	2.29	0.70
slim	2.31	0.91
happily	2.32	0.67
gentle	2.33	1.18
christmas	2.34	0.91
birthday	2.36	0.89
smooth	2.38	0.97
solid	2.39	1.01
celebrate	2.39	0.78
wedding	2.39	0.83
classic	2.42	0.90
fit	2.44	0.88
beauty	2.45	0.84
elegant	2.46	0.88
welcome	2.49	0.94
happiness	2.51	0.84
marriage	2.51	1.00
charming	2.53	0.83
gorgeous	2.68	0.75
perfectly	2.69	0.83
romantic	2.70	0.76
delicate	2.72	0.93
beautiful	2.73	0.69
wonderful	2.76	0.71
